交易日期,市場名稱,成交頭數-總數,成交頭數-平均重量,成交頭數-平均價格,規格豬(75公斤以上)-頭數,規格豬(75公斤以上)-平均重量,規格豬(75公斤以上)-平均價格,75公斤以下-頭數,75公斤以下-平均重量,75公斤以下-平均價格,75(含)-95(不含)-頭數,75(含)-95(不含)-平均重量,75(含)-95(不含)-平均價格,95(含)-115(含)-頭數,95(含)-115(含)-平均重量,95(含)-115(含)-平均價格,115(含)-135(不含)-頭數,115(含)-135(不含)-平均重量,115(含)-135(不含)-平均價格,135(含)-155(不含)-頭數,135(含)-155(不含)-平均重量,135(含)-155(不含)-平均價格,155公斤以上-頭數,155公斤以上-平均重量,155公斤以上-平均價格,淘汰種豬-頭數,淘汰種豬-平均重量,淘汰種豬-平均價格,其他豬-頭數,其他豬-平均重量,其他豬-平均價格,冷凍廠-頭數,冷凍廠-平均重量,冷凍廠-平均價格,成交總數(不含冷凍廠)-頭數,成交總數(不含冷凍廠)-平均重量,成交總數(不含冷凍廠)-平均價格
1101231,彰化縣,2160,122.62,73.90,1999,123.18,74.60,5,64.40,40.95,65,90.14,66.63,552,107.75,74.81,1087,124.88,74.76,360,141.69,73.93,26,160.04,72.12,8,192.81,53.27,57,118.12,61.92,329,129.66,70.62,1831,121.35,74.53
1101231,台中大安,1945,122.37,75.29,1873,122.42,75.50,0,0.00,0.00,23,90.80,66.06,535,108.10,74.92,1049,124.60,75.75,289,141.00,75.53,15,156.60,81.18,9,165.10,73.10,25,112.30,60.90,323,122.20,71.88,1622,122.41,75.96
1101231,苗栗縣,769,137.76,85.08,746,137.99,85.34,0,0.00,0.00,1,92.50,73.00,49,108.47,77.73,282,126.92,83.43,325,144.21,85.63,90,166.31,91.67,0,0.00,0.00,22,132.02,76.53,33,124.18,72.28,736,138.37,85.60
1101231,桃園市,2428,135.57,80.04,2133,131.59,80.12,0,0.00,0.00,7,89.60,70.80,225,109.00,76.80,989,126.40,79.00,919,142.70,81.80,275,165.00,81.70,13,192.00,43.00,0,0.00,0.00,143,129.21,71.89,2285,135.97,80.52
1101231,新竹縣,807,140.04,81.04,765,139.97,82.48,0,0.00,0.00,2,93.70,64.69,36,108.70,76.36,253,127.30,79.72,359,144.00,83.29,117,164.60,86.14,8,221.20,42.49,32,124.40,60.45,70,130.90,70.59,737,140.91,81.97
1101231,宜蘭縣,501,126.11,81.28,480,127.76,82.34,1,73.50,39.19,20,89.05,46.52,84,106.82,73.21,262,126.18,83.48,124,142.26,85.07,10,165.30,79.83,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,501,126.11,81.28
1101231,新北市,2755,132.38,79.74,2546,130.58,80.06,1,74.20,60.61,26,90.82,73.55,310,108.49,78.86,1244,126.14,80.17,992,143.04,80.23,182,163.95,76.70,0,0.00,0.00,0,0.00,0.00,302,134.97,75.45,2453,132.07,80.28
1101230,花蓮縣,377,134.01,77.68,377,134.01,77.68,0,0.00,0.00,0,0.00,0.00,21,110.14,75.06,193,127.49,78.31,143,142.27,77.58,20,162.85,75.43,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,377,134.01,77.68
1101230,台東縣,228,119.42,76.11,203,119.52,76.97,0,0.00,0.00,15,90.67,67.29,88,106.84,75.07,86,125.42,78.67,29,140.52,76.85,0,0.00,0.00,10,160.45,70.67,0,0.00,0.00,0,0.00,0.00,228,119.42,76.11
1101230,屏東縣,1469,124.89,73.11,1406,124.60,73.49,0,0.00,0.00,17,92.73,72.16,365,108.07,74.11,711,125.07,73.90,330,141.89,72.18,32,161.26,68.51,1,191.00,52.60,13,102.96,45.53,333,131.16,70.54,1136,123.05,73.91
1101230,高雄旗山,288,124.23,77.02,277,124.39,77.49,0,0.00,0.00,6,85.67,64.51,77,107.06,74.14,142,126.50,79.15,58,142.22,77.21,3,165.50,61.68,0,0.00,0.00,2,155.75,70.28,21,118.88,71.08,267,124.65,77.46
1101230,高雄鳳山,1311,127.05,74.44,1239,126.25,74.82,0,0.00,0.00,7,90.66,62.65,261,108.85,73.29,655,125.15,75.19,323,142.53,75.09,41,161.59,71.15,0,0.00,0.00,24,120.17,64.10,275,124.75,70.36,1036,127.66,75.50
1101230,高雄岡山,1119,129.35,72.41,1037,127.92,72.87,3,70.70,39.00,14,89.10,64.26,172,108.70,72.93,570,125.70,73.69,295,143.40,71.45,65,163.60,68.28,0,0.00,0.00,0,0.00,0.00,434,132.90,69.43,685,127.10,74.38
1101230,高雄市,718,117.51,73.09,661,119.14,74.09,7,66.21,45.69,20,84.97,61.43,281,107.87,74.04,298,123.42,74.56,82,142.22,72.76,5,161.40,64.15,0,0.00,0.00,25,106.06,58.34,231,120.54,71.50,487,116.08,73.88
1101230,臺南市,497,120.03,72.79,480,120.15,73.24,2,60.00,16.68,5,93.20,72.21,172,107.80,73.77,262,124.52,73.50,46,141.45,70.39,4,163.63,64.35,0,0.00,0.00,6,123.92,55.33,100,125.25,69.52,397,118.72,73.66
1101230,臺南安南,1018,122.40,74.85,964,123.96,75.23,12,54.83,22.27,32,89.31,70.84,223,108.17,76.30,572,124.93,75.45,169,141.49,73.50,10,159.25,75.41,0,0.00,0.00,0,0.00,0.00,128,132.91,68.92,890,120.89,75.79
1101230,雲林縣,2366,120.44,72.24,2176,121.83,73.30,0,0.00,0.00,76,88.26,69.41,637,107.98,74.01,1242,124.21,73.90,297,141.57,69.93,11,159.64,65.68,0,0.00,0.00,103,110.66,50.36,562,122.97,69.54,1804,119.65,73.11
1101230,嘉義縣,708,120.14,73.57,658,122.25,74.15,0,0.00,0.00,34,88.50,69.10,189,107.60,74.60,380,125.00,74.50,89,141.60,72.10,0,0.00,0.00,0,0.00,0.00,16,100.90,53.10,129,129.20,70.20,579,118.13,74.39
1101230,嘉義市,764,123.73,72.80,724,124.10,73.48,6,55.50,24.44,16,88.26,62.05,214,108.34,74.06,334,124.68,74.23,176,142.17,71.70,12,158.65,68.09,5,184.40,52.45,1,110.00,56.00,163,128.96,68.87,601,122.31,73.93
1101230,南投縣,2301,121.96,74.74,2174,121.86,75.22,0,0.00,0.00,42,91.20,69.23,707,107.65,74.43,1119,124.51,75.69,348,142.18,75.09,35,163.31,75.41,0,0.00,0.00,50,123.46,57.17,454,123.10,70.58,1847,121.68,75.78
1101230,彰化縣,2073,119.57,73.91,1872,120.04,74.95,7,61.86,33.41,76,90.20,68.42,652,107.46,74.49,1021,123.91,75.43,199,141.38,73.91,23,160.17,69.82,13,201.08,48.70,82,116.67,63.75,302,126.39,71.02,1771,118.40,74.43
1101230,台中大安,1787,118.11,74.98,1700,118.77,75.24,0,0.00,0.00,58,88.90,65.01,697,107.50,74.29,849,124.10,75.43,154,140.40,77.62,5,156.50,80.30,8,167.90,91.38,16,116.80,60.23,366,115.70,72.18,1421,118.73,75.68
1101230,苗栗縣,690,140.71,85.06,656,140.67,85.53,0,0.00,0.00,0,0.00,0.00,24,110.06,78.01,210,127.15,84.11,333,145.22,86.44,89,163.82,86.47,0,0.00,0.00,34,141.37,76.00,18,123.56,71.80,672,141.17,85.37
1101230,桃園市,2149,133.87,79.75,1856,129.02,79.96,0,0.00,0.00,12,89.50,64.00,338,108.60,75.50,838,125.10,79.80,680,144.00,81.80,270,166.70,80.90,11,194.00,40.00,0,0.00,0.00,71,125.50,70.07,2078,134.15,80.06
1101230,新竹縣,682,140.36,81.01,668,140.21,81.37,0,0.00,0.00,1,93.00,77.00,33,111.30,77.51,269,126.50,78.53,253,143.60,82.40,113,173.70,85.10,3,190.10,45.10,10,140.40,72.15,87,132.00,70.24,595,141.59,82.48
1101230,宜蘭縣,460,133.36,82.01,460,133.36,82.01,0,0.00,0.00,0,0.00,0.00,27,110.94,77.89,253,126.44,82.46,146,142.13,81.95,34,165.01,81.88,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,460,133.36,82.01
1101230,新北市,2388,129.84,78.19,2277,128.95,78.40,0,0.00,0.00,21,90.76,70.48,308,108.32,77.23,1223,126.06,78.75,746,142.21,78.25,90,161.34,74.99,0,0.00,0.00,0,0.00,0.00,260,130.77,72.74,2128,129.72,78.86
1101229,花蓮縣,364,130.36,77.87,364,130.36,77.87,0,0.00,0.00,0,0.00,0.00,41,109.39,77.28,203,125.94,77.28,103,142.64,78.46,17,159.29,81.28,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,364,130.36,77.87
1101229,台東縣,216,128.48,75.29,193,124.70,76.50,0,0.00,0.00,1,91.50,73.00,47,110.23,77.66,104,124.72,77.08,42,140.85,74.21,0,0.00,0.00,22,163.34,67.25,0,0.00,0.00,0,0.00,0.00,216,128.48,75.29
1101229,屏東縣,1471,121.45,72.70,1379,121.86,73.61,0,0.00,0.00,46,88.86,66.79,419,108.51,73.62,767,124.20,73.88,193,141.55,72.66,13,164.00,68.10,9,164.22,52.15,24,121.42,42.15,365,124.17,71.16,1106,120.56,73.22
1101229,澎湖縣,86,125.98,78.61,1,111.90,94.38,0,0.00,0.00,0,0.00,0.00,1,111.90,94.38,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,85,126.15,78.45,0,0.00,0.00,86,125.98,78.61
1101229,高雄旗山,310,128.29,75.90,298,127.49,76.28,0,0.00,0.00,0,0.00,0.00,38,109.72,73.84,190,125.35,76.95,70,142.93,75.72,7,158.93,72.64,0,0.00,0.00,5,133.20,59.32,58,129.82,71.58,252,127.94,76.91
1101229,高雄鳳山,1281,124.29,74.90,1218,123.98,75.18,0,0.00,0.00,12,91.62,61.26,309,109.08,73.37,671,124.47,75.52,238,141.93,76.16,26,160.40,73.15,0,0.00,0.00,25,117.50,67.82,312,119.90,71.39,969,125.70,75.98
1101229,高雄岡山,1125,125.86,73.35,1068,125.54,74.02,1,74.00,42.00,22,89.50,62.39,243,107.40,73.73,560,125.30,74.66,265,142.70,73.02,34,160.70,61.36,0,0.00,0.00,0,0.00,0.00,467,128.50,71.42,658,123.98,74.77
1101229,高雄市,746,123.66,74.85,701,124.09,75.27,1,74.50,46.00,15,88.87,67.49,138,107.76,75.48,449,124.98,75.45,114,140.34,74.47,9,157.61,66.70,0,0.00,0.00,20,122.08,69.23,265,127.53,72.70,481,121.53,76.09
1101229,臺南市,483,124.03,72.76,455,123.63,73.44,0,0.00,0.00,3,90.33,70.80,127,107.78,74.34,231,124.57,73.42,97,142.14,72.60,9,159.89,68.67,1,196.50,20.00,15,116.63,60.53,124,127.96,71.23,359,122.67,73.32
1101229,臺南安南,1156,125.31,73.86,1124,124.88,74.36,3,53.00,7.40,8,87.50,67.84,225,108.96,74.86,692,125.19,74.56,207,141.14,73.36,14,167.18,66.25,7,184.36,44.57,0,0.00,0.00,256,130.07,70.92,900,123.95,74.74
1101229,雲林縣,2357,118.36,73.27,2199,119.60,73.84,0,0.00,0.00,80,89.94,70.07,861,107.48,73.38,1079,123.81,74.83,259,142.31,71.40,27,164.00,68.04,0,0.00,0.00,51,85.44,49.72,616,118.70,70.57,1741,118.24,74.23
1101229,嘉義縣,790,120.11,73.27,730,122.67,73.98,0,0.00,0.00,46,89.80,65.30,193,106.40,73.00,419,125.00,74.30,118,141.00,74.20,0,0.00,0.00,0,0.00,0.00,14,86.20,47.90,193,123.80,70.50,597,118.92,74.21
1101229,嘉義市,743,126.84,74.07,708,125.12,75.09,0,0.00,0.00,5,90.00,69.62,162,108.01,74.94,385,125.37,75.58,161,141.75,74.17,17,160.94,68.58,12,197.10,44.78,1,107.00,37.00,144,128.84,70.99,599,126.36,74.83
1101229,南投縣,2241,120.93,74.67,2124,121.39,75.07,0,0.00,0.00,49,89.91,70.24,672,107.73,74.25,1169,124.49,75.39,283,141.02,75.39,24,160.67,75.57,0,0.00,0.00,44,111.81,56.79,486,121.25,71.29,1755,120.85,75.60
1101229,彰化縣,1883,119.31,74.48,1715,119.78,75.33,8,68.75,47.57,55,89.68,69.15,658,106.88,75.02,849,124.36,75.85,208,141.89,74.23,39,162.10,69.18,5,188.40,58.19,61,106.38,61.40,277,127.29,71.72,1606,117.93,75.00
1101229,台中大安,1760,120.47,74.72,1619,121.09,75.59,2,73.30,37.43,73,90.00,65.38,625,107.20,75.05,706,124.40,75.90,288,143.10,75.79,12,157.10,72.67,20,164.90,70.93,34,120.00,53.56,360,118.90,72.52,1400,120.87,75.28
1101229,苗栗縣,629,135.29,84.34,617,135.30,84.58,0,0.00,0.00,0,0.00,0.00,83,109.87,78.13,243,125.84,80.86,210,144.40,86.37,81,166.14,93.40,0,0.00,0.00,12,134.71,71.92,32,119.91,70.78,597,136.11,84.98
1101229,桃園市,2174,131.08,75.81,1959,127.73,76.12,3,70.50,31.00,9,90.20,58.00,353,108.10,72.50,972,125.10,76.00,634,142.70,77.80,188,164.10,76.50,15,190.50,50.00,0,0.00,0.00,200,122.65,68.33,1974,131.93,76.52
1101229,新竹縣,720,137.08,77.48,677,136.17,79.06,0,0.00,0.00,4,90.80,69.38,52,107.30,77.04,290,127.20,77.39,265,143.30,79.86,70,167.80,82.69,13,205.50,38.54,26,133.70,66.43,133,130.70,69.93,587,138.53,79.10
1101229,宜蘭縣,445,131.29,80.12,445,131.29,80.12,0,0.00,0.00,0,0.00,0.00,31,110.77,74.11,262,126.46,79.99,141,142.19,81.70,11,164.40,76.37,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,445,131.29,80.12
1101229,新北市,2381,129.31,75.15,2259,128.39,75.51,1,72.60,28.40,31,89.16,63.88,329,108.39,72.94,1251,126.02,75.86,679,142.46,75.88,90,166.70,70.55,0,0.00,0.00,0,0.00,0.00,257,126.23,68.63,2124,129.68,75.92
1101228,花蓮縣,384,135.99,76.98,384,135.99,76.98,0,0.00,0.00,0,0.00,0.00,38,108.87,72.80,153,126.78,78.23,143,143.38,77.96,50,163.68,73.67,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,384,135.99,76.98
1101228,台東縣,232,123.26,76.61,225,123.26,76.90,2,71.00,33.77,1,86.00,52.00,53,108.79,77.42,139,124.56,76.51,33,141.02,77.73,0,0.00,0.00,4,158.88,76.70,0,0.00,0.00,0,0.00,0.00,232,123.26,76.61
1101228,屏東縣,1472,122.18,74.31,1408,122.28,74.74,1,73.50,56.59,28,90.80,70.89,408,107.93,74.75,782,124.42,74.87,218,141.48,74.31,18,160.66,71.66,4,158.00,45.28,13,118.54,50.26,387,125.64,72.90,1085,120.95,74.84
1101228,高雄旗山,303,124.98,75.39,297,125.20,75.64,0,0.00,0.00,3,85.00,62.61,58,109.23,74.68,183,125.33,76.05,56,141.34,75.21,1,162.50,60.00,0,0.00,0.00,2,132.50,62.75,80,127.13,72.08,223,124.21,76.61
1101228,高雄鳳山,1371,125.17,74.91,1299,125.28,75.36,0,0.00,0.00,23,90.51,64.63,318,107.65,73.28,642,124.80,76.05,339,142.74,75.68,23,160.43,72.71,0,0.00,0.00,26,119.15,61.16,339,121.26,71.69,1032,126.46,75.93
1101228,高雄岡山,1078,126.24,73.76,996,127.70,74.44,1,50.00,9.00,58,88.80,61.25,165,106.00,73.69,532,126.40,75.01,299,142.00,73.86,23,160.50,68.61,0,0.00,0.00,0,0.00,0.00,417,129.10,72.32,661,124.43,74.71
1101228,高雄市,738,119.30,74.56,706,119.52,74.98,0,0.00,0.00,7,92.00,69.12,260,107.71,74.65,370,123.46,75.33,76,140.77,74.36,3,160.67,61.45,0,0.00,0.00,22,115.16,64.28,268,120.33,72.81,470,118.71,75.57
1101228,臺南市,475,123.55,73.36,453,123.92,74.03,2,62.50,17.18,5,92.60,72.49,126,107.50,74.86,232,125.03,74.46,95,143.00,72.28,2,161.50,65.45,1,183.50,18.00,12,121.08,61.18,119,129.25,70.99,356,121.64,74.20
1101228,臺南安南,1043,124.01,74.30,1016,124.15,74.62,2,61.00,35.38,14,84.50,61.90,224,108.99,73.97,609,124.46,75.10,183,141.66,73.84,4,159.25,70.98,7,181.21,59.45,0,0.00,0.00,210,127.87,70.99,833,123.04,75.17
1101228,雲林縣,2343,118.30,72.66,2095,120.58,73.49,0,0.00,0.00,166,89.48,69.28,737,106.44,73.32,1071,124.38,74.26,287,142.70,71.29,20,162.80,68.33,0,0.00,0.00,62,104.25,50.50,667,117.89,70.03,1676,118.47,73.71
1101228,嘉義縣,726,117.82,73.25,646,121.32,74.37,0,0.00,0.00,63,88.50,64.20,218,106.40,73.80,337,124.80,75.40,91,144.20,72.10,0,0.00,0.00,0,0.00,0.00,17,93.50,49.60,145,123.60,70.60,581,116.38,73.95
1101228,嘉義市,802,126.40,73.98,772,125.89,74.33,2,59.20,12.89,6,89.33,65.93,142,109.34,74.41,443,124.39,74.75,187,142.00,73.40,21,159.92,68.98,1,174.20,42.40,0,0.00,0.00,194,129.69,70.09,608,125.35,75.26
1101228,南投縣,2221,123.22,74.75,2136,122.97,75.19,0,0.00,0.00,17,90.03,70.31,588,108.56,74.16,1223,124.87,75.82,325,141.91,74.55,30,161.02,70.87,0,0.00,0.00,38,122.09,55.27,496,125.70,70.87,1725,122.51,75.90
1101228,彰化縣,1928,122.39,74.36,1781,122.93,75.08,7,71.71,46.53,46,89.24,69.65,502,108.08,75.79,977,124.57,75.17,302,142.30,73.92,31,160.42,70.41,7,186.36,52.16,56,109.84,61.92,300,130.79,70.92,1628,120.84,75.04
1101228,台中大安,1692,118.87,74.79,1588,119.70,75.28,0,0.00,0.00,65,89.10,62.68,639,107.50,74.57,757,124.50,75.53,192,141.40,76.21,6,157.70,74.71,9,166.70,90.25,24,116.60,58.24,357,116.20,72.08,1335,119.58,75.49
1101228,苗栗縣,655,141.53,80.58,624,141.58,81.22,0,0.00,0.00,0,0.00,0.00,20,111.58,78.32,235,127.04,79.59,245,144.45,79.80,124,168.30,86.29,0,0.00,0.00,31,140.44,67.40,53,130.37,69.70,602,142.51,81.45
1101228,桃園市,2291,133.22,74.92,2069,129.38,75.21,0,0.00,0.00,2,89.60,64.90,270,109.00,71.60,1065,125.50,74.60,734,142.50,77.00,197,167.20,76.00,23,192.00,50.00,0,0.00,0.00,294,125.86,67.48,1997,134.31,75.95
1101228,新竹縣,704,142.19,76.41,663,140.57,78.55,0,0.00,0.00,1,94.00,70.80,26,108.50,78.75,217,127.20,78.61,305,143.90,78.06,115,164.20,79.55,23,199.80,39.27,17,130.40,63.82,138,138.80,69.52,566,143.02,78.04
1101228,宜蘭縣,449,137.31,81.40,449,137.31,81.40,0,0.00,0.00,0,0.00,0.00,13,110.61,82.87,182,126.64,83.10,210,143.07,80.69,44,161.80,78.56,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,449,137.31,81.40
1101228,新北市,2354,131.03,74.66,2201,129.03,75.13,0,0.00,0.00,18,88.66,63.16,331,108.29,72.29,1096,125.85,75.73,774,142.40,75.29,135,169.27,69.71,0,0.00,0.00,0,0.00,0.00,321,129.08,67.66,2033,131.34,75.75
1101227,屏東縣,1536,120.75,73.31,1441,121.59,74.05,0,0.00,0.00,45,86.66,65.75,450,107.26,73.86,783,124.63,74.22,208,141.12,73.81,15,159.83,70.73,11,157.36,56.58,24,93.27,44.20,408,123.20,71.94,1128,119.86,73.82
1101227,高雄旗山,333,129.77,76.06,326,129.91,76.30,0,0.00,0.00,2,89.25,70.48,23,110.48,75.27,199,126.45,77.04,104,140.83,75.21,2,158.00,68.49,0,0.00,0.00,3,122.67,58.04,66,131.90,71.32,267,129.24,77.26
1101227,高雄鳳山,1480,126.52,74.58,1398,125.78,75.03,0,0.00,0.00,10,91.90,63.75,315,108.20,73.54,733,125.69,75.61,350,141.80,74.96,44,160.71,71.74,0,0.00,0.00,28,121.98,60.18,328,123.96,71.00,1152,127.25,75.57
1101227,高雄岡山,1221,125.02,73.01,1169,124.91,73.47,1,50.00,9.00,23,90.10,52.54,272,107.00,71.74,642,125.40,74.25,255,142.80,73.13,28,160.80,68.20,0,0.00,0.00,0,0.00,0.00,510,125.60,71.53,711,124.60,74.08
1101227,高雄市,830,120.96,74.14,811,120.91,74.25,0,0.00,0.00,2,93.75,71.37,262,108.41,74.30,454,124.08,74.54,95,140.21,72.93,2,164.50,67.48,0,0.00,0.00,15,121.80,69.46,290,123.41,71.56,540,119.65,75.56
1101227,臺南市,529,122.86,71.92,499,122.61,72.19,0,0.00,0.00,4,92.63,70.45,142,108.28,73.33,282,124.96,72.22,75,140.91,70.46,5,160.80,63.33,0,0.00,0.00,21,125.45,68.44,126,128.88,68.96,403,120.97,72.91
1101227,臺南安南,1237,119.26,73.46,1171,120.92,74.00,15,56.93,24.38,43,87.79,65.31,377,108.15,73.13,669,124.26,74.43,125,141.54,74.02,7,160.86,70.74,1,174.00,64.40,0,0.00,0.00,248,118.68,70.58,989,119.40,74.18
1101227,雲林縣,2523,120.75,73.28,2321,122.39,74.06,0,0.00,0.00,100,89.07,70.13,668,107.52,74.41,1289,124.57,74.89,364,141.96,71.00,22,164.55,68.18,0,0.00,0.00,80,100.73,51.52,659,119.02,70.45,1864,121.36,74.26
1101227,嘉義縣,792,116.05,73.18,706,119.28,74.21,0,0.00,0.00,74,89.30,63.40,288,107.30,73.20,355,124.90,74.90,63,142.40,74.30,0,0.00,0.00,0,0.00,0.00,12,90.60,52.60,172,120.00,71.60,620,114.95,73.64
1101227,嘉義市,783,122.17,73.90,760,122.71,74.27,4,62.05,28.13,13,89.78,61.75,193,108.03,72.93,449,124.26,74.88,118,140.80,73.88,5,160.44,70.23,1,183.40,41.20,0,0.00,0.00,138,121.48,69.53,645,122.32,74.82
1101227,南投縣,2294,123.71,74.28,2202,123.63,74.75,0,0.00,0.00,15,89.83,70.13,531,108.97,74.60,1323,124.67,74.93,348,142.02,74.33,26,161.88,70.84,0,0.00,0.00,51,117.80,56.36,469,126.36,70.19,1825,123.03,75.36
1101227,彰化縣,1959,122.96,73.97,1823,123.17,74.52,2,70.50,38.57,39,91.28,71.17,533,107.77,75.32,960,125.20,74.86,330,142.13,72.66,36,160.06,67.68,2,173.50,65.50,57,114.43,63.28,284,134.84,70.12,1675,120.94,74.69
1101227,台中大安,1786,122.31,75.12,1704,122.69,75.55,1,74.50,50.20,42,89.20,65.46,491,108.50,75.44,941,124.60,75.53,272,141.70,75.76,7,156.90,76.95,11,168.40,73.66,21,123.90,55.46,352,120.40,72.54,1434,122.77,75.74
1101227,苗栗縣,720,136.94,82.67,689,136.85,83.14,0,0.00,0.00,1,94.00,80.20,53,110.40,77.55,282,125.79,81.31,258,144.18,84.00,96,164.21,87.28,0,0.00,0.00,30,140.53,72.32,24,124.31,71.40,696,137.38,83.02
1101227,桃園市,2475,135.53,75.14,2167,131.59,75.46,0,0.00,0.00,6,90.60,64.70,242,108.20,74.00,1013,126.10,75.20,912,143.90,76.00,290,164.20,74.50,12,176.00,50.00,0,0.00,0.00,244,129.70,66.80,2231,136.17,76.01
1101227,新竹縣,788,139.56,79.60,735,137.86,81.74,0,0.00,0.00,0,0.00,0.00,39,110.00,76.63,300,126.80,80.81,306,144.10,82.86,90,165.60,82.24,23,198.00,46.23,30,136.40,63.89,69,128.40,70.71,719,140.63,80.38
1101227,新北市,2889,129.79,73.24,2745,128.81,73.55,4,65.95,28.18,28,90.06,64.01,370,108.20,71.44,1447,125.49,73.79,928,142.20,73.85,112,166.09,69.34,0,0.00,0.00,0,0.00,0.00,397,130.39,66.83,2492,129.70,74.27
1101226,澎湖縣,98,127.15,78.48,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,98,127.15,78.48,0,0.00,0.00,98,127.15,78.48
1101225,花蓮縣,349,133.00,77.44,349,133.00,77.44,0,0.00,0.00,0,0.00,0.00,52,108.96,71.74,144,126.21,77.47,124,143.70,78.77,29,164.10,79.15,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,349,133.00,77.44
1101225,台東縣,220,121.13,76.81,211,120.94,77.02,0,0.00,0.00,4,87.88,67.15,61,108.52,76.50,128,123.20,77.08,22,142.20,77.85,0,0.00,0.00,5,156.00,74.16,0,0.00,0.00,0,0.00,0.00,220,121.13,76.81
1101225,屏東縣,557,123.87,77.00,536,123.92,77.53,0,0.00,0.00,9,90.61,73.65,127,109.36,75.89,326,124.97,78.04,83,142.07,77.68,2,162.50,78.00,7,161.00,61.00,3,103.33,29.31,0,0.00,0.00,557,123.87,77.00
1101225,高雄旗山,36,127.35,83.79,36,127.35,83.79,0,0.00,0.00,0,0.00,0.00,2,111.75,80.98,31,127.21,84.65,3,139.17,77.22,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,36,127.35,83.79
1101225,高雄鳳山,595,127.44,75.90,577,126.95,76.22,0,0.00,0.00,1,94.60,66.00,71,109.28,75.91,385,125.30,76.94,121,142.59,74.34,12,159.60,67.02,0,0.00,0.00,5,113.00,65.85,54,132.21,67.72,541,126.97,76.75
1101225,高雄岡山,457,119.24,74.00,397,122.90,75.12,0,0.00,0.00,55,88.90,63.99,73,107.20,71.92,278,124.20,75.31,46,140.00,78.01,5,162.30,67.06,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,457,119.24,74.00
1101225,高雄市,308,113.39,76.82,289,114.18,77.07,0,0.00,0.00,9,91.17,71.49,180,107.42,75.63,101,124.36,79.21,8,137.75,78.06,0,0.00,0.00,0,0.00,0.00,10,110.65,73.27,48,109.02,73.89,260,114.20,77.34
1101225,臺南市,324,115.67,75.18,311,116.38,75.44,0,0.00,0.00,7,92.07,70.42,145,106.61,73.70,149,123.26,76.54,17,139.47,78.31,1,163.50,76.60,0,0.00,0.00,5,94.60,60.79,28,112.61,67.99,296,115.96,75.84
1101225,臺南安南,718,124.08,75.27,709,124.00,75.33,0,0.00,0.00,4,89.38,73.30,151,109.95,76.78,454,124.97,75.15,104,140.15,74.38,3,164.00,73.92,2,163.50,64.55,0,0.00,0.00,79,128.36,67.83,639,123.55,76.23
1101225,雲林縣,1581,117.04,74.03,1448,119.19,74.98,0,0.00,0.00,76,89.05,69.20,541,107.66,74.33,785,123.76,75.68,122,140.89,73.18,2,161.50,71.16,0,0.00,0.00,55,97.56,49.97,207,111.90,67.94,1374,117.81,74.90
1101225,嘉義縣,471,116.62,77.27,411,121.35,79.18,0,0.00,0.00,39,87.80,65.00,125,108.10,77.90,235,124.50,79.70,51,139.30,79.50,0,0.00,0.00,0,0.00,0.00,21,77.60,44.60,0,0.00,0.00,471,116.62,77.27
1101225,嘉義市,485,120.30,75.88,469,120.93,76.45,0,0.00,0.00,14,90.43,59.10,160,108.11,74.09,249,124.10,77.54,60,141.98,77.30,0,0.00,0.00,2,181.10,45.49,0,0.00,0.00,16,114.45,66.84,469,120.50,76.18
1101225,南投縣,1861,123.33,76.58,1789,122.97,76.85,0,0.00,0.00,20,90.40,71.67,489,108.89,76.26,1006,124.31,77.16,294,141.80,76.69,35,162.39,73.33,0,0.00,0.00,17,119.76,60.17,132,130.46,70.35,1729,122.79,77.08
1101225,彰化縣,1471,122.44,74.89,1378,122.41,75.51,2,67.75,44.30,22,90.45,68.93,363,107.77,75.44,820,124.32,76.13,195,141.66,73.30,14,163.68,65.20,5,221.00,46.27,50,118.07,69.09,17,120.41,70.98,1454,122.47,74.93
1101225,台中大安,1221,121.95,74.13,1167,121.95,74.64,2,72.80,44.99,13,88.70,65.69,381,108.50,74.99,611,124.50,75.01,175,142.30,72.94,11,157.70,77.04,7,163.10,74.03,21,115.30,47.61,0,0.00,0.00,1221,121.95,74.13
1101225,苗栗縣,488,141.07,83.85,466,141.26,84.90,0,0.00,0.00,5,90.80,70.08,30,107.85,80.22,141,127.13,82.28,194,145.07,84.82,101,163.58,88.78,0,0.00,0.00,17,150.68,59.35,11,129.27,66.01,477,141.34,84.22
